,date,username,geo,text,likes,retweets,hashtags
0,2019-04-24 04:05:32+00:00,gmanews_sports,,"Joel Embiid collected 23 points and 13 rebounds as the Philadelphia 76ers cruised to a wire-to-wire, 122-100 victory over the visiting Brooklyn Nets on Tuesday and closed out their Eastern Conference first-round playoff series in five games.http://bit.ly/2DtGRBe",0,0,
0,2019-04-24 03:07:12+00:00,gmanews_sports,,Kawhi Leonard scored 27 points as the Toronto Raptors powered into the NBA Eastern Conference playoff semifinals with a 115-96 demolition of the Orlando Magic on Tuesday.http://bit.ly/2ZtlcSS,0,0,
0,2019-04-24 03:00:57+00:00,gmanews_sports,,Sixers advance!https://twitter.com/sixers/status/1120884295210610688 …,1,0,
0,2019-04-24 03:00:17+00:00,gmanews_sports,,Raptors advance!!https://twitter.com/Raptors/status/1120864098168782853 …,1,0,
0,2019-04-23 13:45:40+00:00,gmanews_sports,,"SMB now with a 3-1 series lead after beating Phoenix in Game 4 of #PBA2019 semis, 114-91. (Photos: PBA Media Group)pic.twitter.com/BjN1x25T0S",49,8,#PBA2019
0,2019-04-23 09:16:46+00:00,gmanews_sports,,NBA: Mitchell powers Jazz to Game 4 win over Rocketshttp://bit.ly/2ZrThCX,9,1,
0,2019-04-23 06:00:14+00:00,gmanews_sports,,Jazz wins over Rockets!https://twitter.com/utahjazz/status/1120555157014503424 …,1,0,
0,2019-04-23 04:00:03+00:00,gmanews_sports,,Milwaukee advances!https://twitter.com/Bucks/status/1120519177142456321 …,8,0,
0,2019-04-23 03:54:02+00:00,gmanews_sports,,"New Sacramento Kings coach Luke Walton is being sued for an alleged sexual assault by Los Angeles-based sports reporter Kelli Tennant, according to a report by TMZ Sports on Monday.http://bit.ly/2vhTCuf",4,0,
0,2019-04-23 03:53:20+00:00,gmanews_sports,,"Giannis Antetokounmpo poured in 41 points, and the visiting Milwaukee Bucks earned their first playoff series victory in 18 seasons by completing a four-game sweep of the Detroit Pistons with a 127-104 win on Monday.http://bit.ly/2KW7vc7",2,1,
0,2019-04-22 04:21:25+00:00,gmanews_sports,,Blazers win!https://twitter.com/trailblazers/status/1120176319684386816 …,1,0,
0,2019-04-22 04:20:02+00:00,gmanews_sports,,Congratulations! https://twitter.com/psc_gov/status/1120173799263965186 …,21,1,
0,2019-04-22 02:23:06+00:00,gmanews_sports,,3-1 for the North!https://twitter.com/Raptors/status/1120137196797870080 …,0,0,
0,2019-04-22 02:22:32+00:00,gmanews_sports,,3-1 for Golden State!https://twitter.com/warriors/status/1120087485936128000 …,2,0,
0,2019-04-22 02:22:01+00:00,gmanews_sports,,Celtics advance to the next round!https://twitter.com/celtics/status/1120050118345072641 …,3,0,
0,2019-04-21 13:14:32+00:00,gmanews_sports,,"JUST IN: Phoenix Fuelmasters take Game 3 against San Miguel Beermen, 92-90. SMB leads series, 2-1. #PBA2019 (Photos: PBA Media Group)pic.twitter.com/1DZ9vyLU9g",2,0,#PBA2019
0,2019-04-21 08:31:00+00:00,gmanews_sports,,Terence Crawford makes Amir Khan quit in sixhttp://bit.ly/2IyyKY0,1,0,
0,2019-04-21 04:24:22+00:00,gmanews_sports,,Bucks go 3-0!https://twitter.com/Bucks/status/1119792170284797953 …,1,0,
0,2019-04-21 04:23:47+00:00,gmanews_sports,,Nuggets equalize!https://twitter.com/nuggets/status/1119753371144134656 …,0,0,
0,2019-04-21 04:23:02+00:00,gmanews_sports,,3-1 for the Sixers!https://twitter.com/sixers/status/1119720821520576512 …,0,0,
0,2019-04-20 05:34:00+00:00,gmanews_sports,,76ers' Embiid doubtful for Game 4 due to knee injuryhttp://bit.ly/2IsjbRG,1,0,
0,2019-04-20 05:24:00+00:00,gmanews_sports,,"When Kevin Durant rained down shots on the Los Angeles Clippers with his deadly playoff performance on Thursday, he also provided a glimpse of what life will be like for Golden State and their competition without the injured DeMarcus Cousins.http://bit.ly/2Gtdi39",4,1,
0,2019-04-20 05:02:05+00:00,gmanews_sports,,The Detroit Pistons couldn't beat Milwaukee when they had Blake Griffin in the lineup for all four regular-season meetings.http://bit.ly/2Gx16jd,3,0,
0,2019-04-20 04:29:14+00:00,gmanews_sports,,3-0 for the Celtics!https://twitter.com/celtics/status/1119435771205832704 …,6,0,
0,2019-04-20 04:28:28+00:00,gmanews_sports,,It’s okay for OKC!https://twitter.com/okcthunder/status/1119454202324029440 …,2,0,
0,2019-04-20 03:11:23+00:00,gmanews_sports,,"Riding defense, Rockets look for 3-0 lead at Jazzhttp://bit.ly/2IKedzh",1,1,
0,2019-04-20 02:34:28+00:00,gmanews_sports,,"Congratulations, Philippine Women’s Ice Hockey team!https://twitter.com/psc_gov/status/1119426864932462593 …",26,2,
0,2019-04-20 02:31:21+00:00,gmanews_sports,,2-1 for the Raptors!https://twitter.com/Raptors/status/1119415218776547330 …,4,0,
0,2019-04-20 02:29:05+00:00,gmanews_sports,,https://twitter.com/FIBA3x3/status/1119289776912388098 …,3,1,
0,2019-04-19 05:35:00+00:00,gmanews_sports,,Dubs win!https://twitter.com/warriors/status/1119108632224731146 …,6,2,
0,2019-04-19 05:06:51+00:00,gmanews_sports,,Two teams made it!https://twitter.com/FIBA3x3/status/1118943562069159937 …,5,2,
0,2019-04-19 05:00:08+00:00,gmanews_sports,,"but Congrats, Sixers!https://twitter.com/sixers/status/1119068463815974912 …",2,0,
0,2019-04-19 04:58:18+00:00,gmanews_sports,,2-1 for the Spurs!https://twitter.com/spurs/status/1119080051205656576 …,2,0,
0,2019-04-17 04:15:51+00:00,gmanews_sports,,Murray’s big fourth lifts Nuggets past Spurs to even serieshttp://bit.ly/2PdzVwA,1,0,
0,2019-04-17 03:58:55+00:00,gmanews_sports,,"Kawhi Leonard scored 37 points on 15-for-22 shooting from the field, and the Toronto Raptors defeated the visiting Orlando Magic 111-82 Tuesday night to even their first-round Eastern Conference playoff series at one game apiece.http://bit.ly/2Zk9QR0",0,0,
0,2019-04-17 00:37:14+00:00,gmanews_sports,,"Golden State center DeMarcus Cousins suffered a torn left quad muscle and is out indefinitely, the team said Tuesday afternoon.http://bit.ly/2UmONd5",1,0,
0,2019-04-16 14:50:48+00:00,gmanews_sports,,"Magnolia wins over Rain or Shine in Game 3 of #PBA2019 Semis, 85-74. RoS leads series, 2-1. (Photos: PBA Media Group)pic.twitter.com/wyFGRyy2tr",44,7,#PBA2019
0,2019-04-16 09:46:40+00:00,gmanews_sports,,Cignal Ateneo with a very big win over McDavid in the PBA D-League!https://twitter.com/PBA_DLeague/status/1118072819529596928 …,6,0,
0,2019-04-16 03:50:53+00:00,gmanews_sports,,Luke Walton is officially the new coach of the Sacramento Kings.http://bit.ly/2Xe0OTR,20,2,
0,2019-04-16 03:39:47+00:00,gmanews_sports,,"The Philadelphia 76ers seized control in a 51-point third quarter, set a team record for points in a quarter and a playoff game, and evened their first-round series at one game apiece with a 145-123 victory over the visiting Brooklyn Nets on Monday night.http://bit.ly/2UBnJvH",2,0,
0,2019-04-16 00:59:24+00:00,gmanews_sports,,"Hours before the defending NBA champion Golden State Warriors were to face the Los Angeles Clippers in Game 2 of their first-round playoff series Monday, forward Kevin Durant apologized for his ejection in the Saturday's Game 1 opener.http://bit.ly/2VKIx08",3,1,
0,2019-04-15 13:34:48+00:00,gmanews_sports,,"SMB takes the series lead (2-0) after winning over Phoenix, 92-82. #PBA2019 (Photos: PBA Media Group)pic.twitter.com/my4id4simO",51,9,#PBA2019
0,2019-04-14 16:18:02+00:00,gmanews_sports,,"Team rankings and player rankings by skills as of April 14, 2019. #UAAPSeason81Volleyballpic.twitter.com/cnYRzOqjxZ",66,17,#UAAPSeason81Volleyballpic
0,2019-04-14 12:45:32+00:00,gmanews_sports,,"Rain or Shine dominates over Magnolia in Game 2 of #PBASemis, 93-80. Elastopainters now up in the series, 2-0. (Photos: PBA Media Group)pic.twitter.com/ufn9nXE6zk",39,13,#PBASemis
0,2019-04-14 10:40:02+00:00,gmanews_sports,,"UAAP Season 81 Women's Volleyball Final Four and standings as of April 14, 2019: Ateneo Lady Eagles (10-2) DLSU Lady Spikers (9-3) UST Golden Tigresses (9-4) FEU Lady Tamaraws (8-5)",175,40,
0,2019-04-14 10:37:01+00:00,gmanews_sports,,"UST Golden Tigresses defeat FEU Lady Tamaraws in straight sets, 25-23, 25-18, 25-23. UST now at solo third with 9-4, while FEU at fourth spot with 8-5. #UAAPSeason81Volleyball",51,3,#UAAPSeason81Volleyball
0,2019-04-14 08:36:47+00:00,gmanews_sports,,"NU Lady Bulldogs eliminate the UP Lady Maroons from Final Four contention, 25-21, 26-24, 17-25, 23-25, 17-15. #UAAPSeason81Volleyball | via @tj_roxas",59,9,#UAAPSeason81Volleyball
0,2019-04-14 02:35:43+00:00,gmanews_sports,,"KD making his own record, too!https://twitter.com/WarriorsPR/status/1117235540363890690 …",0,0,
0,2019-04-14 02:34:50+00:00,gmanews_sports,,"Congratulations, Steph! #NBAPlayoffshttps://twitter.com/warriors/status/1117253940448333829 …",6,0,#NBAPlayoffshttps
0,2019-04-14 02:30:13+00:00,gmanews_sports,,"#UAAPSeason81Volleyball team rankings and player rankings by skills as of April 13, 2019.pic.twitter.com/UykJfPbaaJ",8,4,#UAAPSeason81Volleyball
0,2019-04-13 14:16:00+00:00,gmanews_sports,,"UAAP 81 VOLLEYBALL: La Salle sweeps Ateneo, books ticket to Final Fourhttp://bit.ly/2UOHXRW",85,11,
0,2019-04-13 13:38:47+00:00,gmanews_sports,,"SMB gets Game 1 of #PBA2019 semis against Phoenix, 100-88. (Photos: PBA Media Group)pic.twitter.com/WME8Nt0jf2",7,0,#PBA2019
0,2019-04-13 10:06:43+00:00,gmanews_sports,,"RDJ on Jolina dela Cruz’s performance: Sa practice naman, ganun si Jolina. Alam naman namin na kaya niyang gawin ‘yun. | via @jk_carandangpic.twitter.com/Wud2dzkN1V",129,10,
0,2019-04-13 10:01:07+00:00,gmanews_sports,,"DLSU head coach Ramil de Jesus on La Salle’s win: Hindi ko in-expect na ganitong kabilis matatapos ang game. Naglaro nang maayos ang mga bata today, kaya mukhang mas gusto nila manalo. | via @jk_carandangpic.twitter.com/MhyZpLKEmW",167,24,
0,2019-04-13 09:58:07+00:00,gmanews_sports,,Stats: DLSU’s Jolina dela Cruz led the Lady Spikers with 14 points. | via @jk_carandangpic.twitter.com/tnHDJWptas,30,4,
0,2019-04-13 09:42:42+00:00,gmanews_sports,,La Salle now holds 9-3 record while Ateneo has 10 wins and 2 losses. Watch the sequence that gave the win to DLSU | via @jk_carandangpic.twitter.com/SzM3y4xxPr,160,32,
0,2019-04-13 09:41:16+00:00,gmanews_sports,,"With the straight set win against rivals Ateneo, the defending champs clinch a Final Four berth. | via @jk_carandangpic.twitter.com/4AfKqkizBO",69,13,
0,2019-04-13 09:40:44+00:00,gmanews_sports,,La Salle now holds 9-3 record while Ateneo has 10 wins and 2 losses. Watch the sequence that gave the win to DLSU | via @jk_carandangpic.twitter.com/SzM3y4xxPr,14,3,
0,2019-04-13 09:36:50+00:00,gmanews_sports,,"JUST IN: DLSU Lady Spikers complete elimination round sweep of Ateneo Lady Eagles in straight sets 25-17, 25-13, 25-23. | via @jk_carandangpic.twitter.com/NSbOZ61jxe",170,28,
0,2019-04-13 09:29:23+00:00,gmanews_sports,,"La Salle calls for time as Ateneo inches closer in Set 3, 22-19 | via @jk_carandang",11,2,
0,2019-04-13 09:11:06+00:00,gmanews_sports,,"La Salle with the advantage, 8-5, heading into Set 3’s first technical timeout | via @jk_carandang",7,1,
0,2019-04-13 09:00:58+00:00,gmanews_sports,,"La Salle dominates Set 2, 25-13. Lady Spikers lead the game, 2-0. | via @jk_carandang",18,1,
0,2019-04-13 08:40:37+00:00,gmanews_sports,,"DLSU leads as they head to the first TTO of Set 2, 8-3. #UAAPSeason81Volleyball via @jk_carandang",15,2,#UAAPSeason81Volleyball
0,2019-04-13 08:39:42+00:00,gmanews_sports,,"DLSU Lady Spikers take Set 1, 25-17. #UAAPSeason81Volleyball | via @jk_carandangpic.twitter.com/C0YwJBO11o",23,2,#UAAPSeason81Volleyball
0,2019-04-13 08:08:38+00:00,gmanews_sports,,Ateneo and La Salle fans now coming in as the second round face-off the defending champs La Salle and league leader Ateneo will happen in a bit. #UAAPSeason81Volleyball via @jk_carandangpic.twitter.com/Eqk4LN9OkG,39,4,#UAAPSeason81Volleyball
0,2019-04-13 07:50:15+00:00,gmanews_sports,,Stats: UE’s Mendrez topped the Warriors with 15 points. | via @jk_carandangpic.twitter.com/fjdxqdzRLn,14,2,
0,2019-04-13 07:45:48+00:00,gmanews_sports,,"UE Lady Warriors defeat Adamson Lady Falcons in straight sets, 25-14, 25-19, 25-22 #UAAPSeason81Volleyball via @jk_carandangpic.twitter.com/iNqG1YVirq",64,4,#UAAPSeason81Volleyball
0,2019-04-12 15:18:51+00:00,gmanews_sports,,Edward Kelly back to winning ways with second round TKO of Sung Jong Leehttp://bit.ly/2IgyVY5,17,2,
0,2019-04-12 13:23:56+00:00,gmanews_sports,,"Rain or Shine draws first blood against Magnolia in #PBA2019 semis, 84-77. (Photos: PBA Media Group)pic.twitter.com/oBT8BSh4ez",7,1,#PBA2019
0,2019-04-12 01:15:51+00:00,gmanews_sports,,Team Lakay's redemption starts with Joshua Pacio says Mark Sangiaohttp://bit.ly/2Das6TI,2,1,
0,2019-04-12 01:14:44+00:00,gmanews_sports,,"Grizzlies fire coach, demote general managerhttp://bit.ly/2GhW6ic",0,0,
0,2019-04-11 23:47:08+00:00,gmanews_sports,,Larry Drew will not return for a second season as the head coach of the Cleveland Cavaliers after he and the team mutually agreed Thursday to part ways.http://bit.ly/2Z5X1di,2,0,
0,2019-04-11 14:56:16+00:00,gmanews_sports,,What do you think will be the Lakers' next move?http://bit.ly/2uZCyZz,1,1,
0,2019-04-11 14:54:20+00:00,gmanews_sports,,#TimeOut: Isang bagong yugto sa kanyang career sa boxing ang haharapin ngayon ng four-time world champion na si Brian Viloria.http://bit.ly/2KvGmwj,0,0,#TimeOut
0,2019-04-11 06:22:05+00:00,gmanews_sports,,All set! Who’s your pick? #NBAPlayoffshttps://twitter.com/NBA/status/1116215485887078400 …,5,0,#NBAPlayoffshttps
0,2019-04-10 14:59:27+00:00,gmanews_sports,,"Team rankings and player rankings by skills as of April 10, 2019 #UAAPSeason81Volleyballpic.twitter.com/9A6KxL3NhD",43,13,#UAAPSeason81Volleyballpic
0,2019-04-10 13:18:45+00:00,gmanews_sports,,"Magnolia eliminates Barangay Ginebra to advance to the semis, 85-72. The Hotshots will face Rain or Shine in the semis. (Photos: PBA Media Group) #PBA2019pic.twitter.com/tmbuMknktB",99,25,#PBA2019pic
0,2019-04-10 10:40:41+00:00,gmanews_sports,,"SMB makes it to the semis after beating TNT in their do-or-die game, 96-86. The Beermen will face Phoenix in the semis. #PBA2019 (Photos: PBA Media Group)pic.twitter.com/7Gnzqez5CZ",64,11,#PBA2019
0,2019-04-10 09:44:03+00:00,gmanews_sports,,"UST Golden Tigresses sweep the UP Lady Maroons, 25-21, 25-12, 26-24, for their 8th win and strengthen its bid to return to the Final Four. #UAAPSeason81Volleyball | @tj_roxas",24,2,#UAAPSeason81Volleyball
0,2019-04-10 09:41:44+00:00,gmanews_sports,,"UST Golden Tigresses defeat UP Lady Maroons in straight sets, 25-21, 25-12, 26-24. #UAAPSason81Volleyball",10,1,#UAAPSason81Volleyball
0,2019-04-10 05:37:02+00:00,gmanews_sports,,"Thank you, Dwyane! #OneLastDancehttps://twitter.com/MiamiHEAT/status/1115808945837359105 …",4,0,#OneLastDancehttps
0,2019-04-10 04:44:43+00:00,gmanews_sports,,"Thank you, Dirk!https://twitter.com/NBA/status/1115822219932909569 …",2,1,
0,2019-04-09 16:08:29+00:00,gmanews_sports,,"Michael Jordan: 6x NBA champ 6x NBA Finals MVP 5x NBA MVP 2x Olympic Gold medalist Hall of Fame inductee Is he the G.O.A.T.? According to a survey answered by some NBA players, yes, he is. LeBron comes in at 2nd, while Kobe is at 3rd. Do you agree? http://bit.ly/2G4qR9n pic.twitter.com/2CgCkYnPOY",7,1,
0,2019-04-09 09:29:09+00:00,gmanews_sports,,"For NBA stars, Michael Jordan is still the G.O.A.T., not LeBron James. Do you agree?http://bit.ly/2G4qR9n",11,0,
0,2019-04-09 03:56:04+00:00,gmanews_sports,,It’s the 44th anniversary of the PBA!https://twitter.com/pbaconnect/status/1115428195690401792 …,6,1,
0,2019-04-09 03:55:10+00:00,gmanews_sports,,"Congratulations, Virginia!https://twitter.com/marchmadness/status/1115462581458595841 …",3,1,
0,2019-04-08 13:32:11+00:00,gmanews_sports,,"TNT equalizes, forces rubber match against SMB, 93-88. #PBA2019 (Photos: PBA Media Group)pic.twitter.com/IdEi86ZZfn",28,4,#PBA2019
0,2019-04-08 10:32:10+00:00,gmanews_sports,,"Magnolia wins, 106-77, forces do-or-die against Barangay Ginebra #PBA2019. (Photos: PBA Media Group)pic.twitter.com/fYeni7Qfaz",80,15,#PBA2019
0,2019-04-08 03:38:56+00:00,gmanews_sports,,"#UAAPSeason81Volleyball (Women’s) Team rankings, player ranking by skills as of April 7, 2019pic.twitter.com/eTb5MhLWTK",7,3,#UAAPSeason81Volleyball
0,2019-04-07 13:07:08+00:00,gmanews_sports,,"Phoenix advance to their first semis! The Fuelmasters rout Alaska, 91-76. (Photos: PBA Media Group) #PBA2019pic.twitter.com/nRrBrq9D5p",38,9,#PBA2019pic
0,2019-04-07 10:35:02+00:00,gmanews_sports,,"Rain or Shine Elastopainters clinch semis berth after winning over NorthPort, 91-85. #PBA2019 (Photos: PBA Media Group)pic.twitter.com/QTLtpc5tuE",22,2,#PBA2019
0,2019-04-07 09:52:36+00:00,gmanews_sports,,"With the win, Ateneo is now assured of a spot in the Final Four.",22,4,
0,2019-04-07 09:46:00+00:00,gmanews_sports,,"Ateneo Lady Eagles defeat NU Lady Bulldogs in four sets, 25-14, 24-26, 25-17, 25-19. #UAAPSeason81Volleyball",32,6,#UAAPSeason81Volleyball
0,2019-04-07 07:24:26+00:00,gmanews_sports,,"DLSU Lady Spikers sweep Adamson Lady Falcons, 25-15, 25-18, 25-16. #UAAPSeason81Volleyball",49,3,#UAAPSeason81Volleyball
0,2019-04-07 05:44:32+00:00,gmanews_sports,,"Player rankings by skills as of April 6, 2019 #UAAPSeason81Volleyballpic.twitter.com/iLr17sXqF7",7,1,#UAAPSeason81Volleyballpic
0,2019-04-07 05:44:28+00:00,gmanews_sports,,"Before the games this afternoon, here are the team rankings as of April 6, 2019 #UAAPSeason81Volleyballpic.twitter.com/7SEwmKBsvJ",5,0,#UAAPSeason81Volleyballpic
0,2019-04-06 13:08:25+00:00,gmanews_sports,,"Earlier: San Miguel Beermen take Game 1 of best-of-3 QFs against TNT, 80-78. (Photos: PBA Media Group)pic.twitter.com/9Ux4q1Ne8R",11,4,
0,2019-04-06 13:02:31+00:00,gmanews_sports,,"Barangay Ginebra draws first blood against Magnolia Hotshots in the #PBA2019 quarterfinals, 86-75. (Photos: PBA Media Group)pic.twitter.com/17xF7X0iUC",60,17,#PBA2019
0,2019-04-06 10:20:19+00:00,gmanews_sports,,"FEU Lady Tamaraws score a crucial win against UP Lady Maroons, 25-21, 19-25, 25-23, 25-22, to gain a share of third place. Both FEU and UST tied at 7-4; UP falls to 6-5 for fourth place. #UAAPSeason81Volleyball via @tj_roxas",38,7,#UAAPSeason81Volleyball
0,2019-04-05 13:41:45+00:00,gmanews_sports,,Schedule of the #PBA2019 Philippine Cup quarters which will start tomorrow!https://twitter.com/pbaconnect/status/1114158957784731649 …,0,0,#PBA2019
0,2019-04-05 13:01:38+00:00,gmanews_sports,,"Alaska Aces defeat NLEX Road Warriors, advance to #PBA2019 Philippine Cup quarterfinals, 88-80. (Photos: PBA Media Group)pic.twitter.com/sdKBXJRDJd",9,2,#PBA2019
0,2019-04-04 18:15:32+00:00,gmanews_sports,,NBA Playoffs update:https://twitter.com/nbastats/status/1113826205197901834 …,5,1,
0,2019-04-04 05:23:07+00:00,gmanews_sports,,"Nikola Jokic had 20 points, 11 rebounds and nine assists, Jamal Murray finished with 14 points, 11 assists and six rebounds, and the host Denver Nuggets beat the San Antonio Spurs 113-85 on Wednesday night.http://bit.ly/2YLVZ5M",0,1,
0,2019-04-04 04:37:41+00:00,gmanews_sports,,https://twitter.com/philfootball/status/1113627586679066624 …,4,1,
0,2019-04-03 15:57:12+00:00,gmanews_sports,,"""You know, we move on... I don't just box inside the ring...I had a fun time when I was fighting, a great time, but you know I'm busy with so many other things. I'm a chameleon. I wish Manny nothing but the best.""https://bit.ly/2HWuj9q",6,1,
0,2019-04-03 15:50:11+00:00,gmanews_sports,,"Earlier: Ateneo Lady Eagles still hold the top spot of the standings with a 9-1 record, after winning over FEU Lady Tamaraws in straight sets, 25-21, 25-10, 25-18.pic.twitter.com/9Eih6xntE1",4,2,
0,2019-04-03 15:46:20+00:00,gmanews_sports,,Ceres won!!https://twitter.com/AFCCup/status/1113432200295329793 …,2,0,
0,2019-04-03 15:42:05+00:00,gmanews_sports,,". @NorthPortPH wins over Barangay Ginebra, 100-97. #PBA2019 (Photos: PBA Media Group)pic.twitter.com/jmk46ycUQK",3,0,#PBA2019
0,2019-04-03 15:38:14+00:00,gmanews_sports,,"UAAP Women's Volleyball player rankings by skills as of April 3, 2019pic.twitter.com/euggG6ZZ7o",11,5,
0,2019-04-03 15:34:14+00:00,gmanews_sports,,"Earlier: UP Lady Maroons defeated UE Lady Warriors in five sets, 25-23, 20-25, 25-23, 24-26, 15-11.pic.twitter.com/uXTGvpVfEk",3,0,
0,2019-04-03 11:14:21+00:00,gmanews_sports,,"Magnolia defeats NLEX, 102-74. With the win, the Hotshots will face Barangay Ginebra in the quarters. #PBA2019 (Photos: PBA Media Group)pic.twitter.com/iEF1shpQqM",3,0,#PBA2019
0,2019-04-02 16:31:57+00:00,gmanews_sports,,Will your team make it? #NBAPlayoffshttps://twitter.com/nbastats/status/1113101423460474880 …,0,0,#NBAPlayoffshttps
0,2019-04-02 16:09:30+00:00,gmanews_sports,,"After 8 hours, Floyd Mayweather skips presscon http://bit.ly/2OFvACd pic.twitter.com/QgZuSa4PRb",0,0,
0,2019-04-02 06:24:43+00:00,gmanews_sports,,"Rodney Hood scored 21 points, and Evan Turner came off the bench for a triple-double as the Portland Trail Blazers pulled away for a 132-122 victory over the Minnesota Timberwolves on Monday night in Minneapolis.http://bit.ly/2FQtpsz",3,2,
0,2019-04-02 04:52:11+00:00,gmanews_sports,,Justin Jackson scored 24 points to carry the host Dallas Mavericks past the Philadelphia 76ers 122-102 on Monday night.http://bit.ly/2uGm7S0,1,0,
0,2019-04-02 04:15:58+00:00,gmanews_sports,,Danny Green scored a season-best 29 points and added five rebounds to help the Toronto Raptors defeat the visiting Orlando Magic 121-109 on Monday night.http://bit.ly/2JY5UC6,0,0,
0,2019-04-01 23:53:58+00:00,gmanews_sports,,"Memphis center Jonas Valanciunas will miss the rest of the season after suffering a Grade 2 right ankle sprain in Sunday's game against the Los Angeles Clippers, the Grizzlies announced.http://bit.ly/2YHz6AB",0,0,
0,2019-03-31 17:01:00+00:00,gmanews_sports,,Will Floyd meet Pacman in the Philippines?http://bit.ly/2FDiX6y,3,1,
0,2019-03-31 16:23:30+00:00,gmanews_sports,,"#UAAPSeason81Volleyball Best Players by skills as of March 31, 2019pic.twitter.com/Q9srK29T70",12,2,#UAAPSeason81Volleyball
0,2019-03-31 16:18:07+00:00,gmanews_sports,,"Congratulations for clinching another playoffs berth, @spurs and @okcthunder! But, if the NBA Playoffs started today:https://twitter.com/nbastats/status/1112375943589445633 …",2,0,
0,2019-03-31 16:15:12+00:00,gmanews_sports,,Belingon was shown the red card by the referee that disqualified him from the fight.http://bit.ly/2FI9ElG,3,1,
0,2019-03-31 13:16:54+00:00,gmanews_sports,,"North All-Stars win over South All-Stars, 185-170. (Photo: PBA Media Group)pic.twitter.com/94RZc3KVa0",23,6,
0,2019-03-31 11:02:40+00:00,gmanews_sports,,"DLSU Lady Spikers exact revenge on first round tormentor UST Golden Tigresses in 4 sets, 21-25, 25-23, 25-19, 26-24. DLSU improves to 7-3, while UST falls to 6-4. #UAAPSeason81Volleyball | via @tj_roxas",76,9,#UAAPSeason81Volleyball
0,2019-03-31 08:21:40+00:00,gmanews_sports,,"NU Lady Bulldogs defeat Adamson Lady Falcons in four sets, 28-26, 30-32, 25-21, 25-22. #UAAPSeason81Volleyball",35,4,#UAAPSeason81Volleyball
0,2019-03-30 04:30:41+00:00,gmanews_sports,,"Damian Lillard scored 23 of his 36 points in the first half to help the visiting Portland Trail Blazers win their sixth straight, a 118-98 victory over the Atlanta Hawks on Friday.http://bit.ly/2CM8GUT",1,0,
0,2019-03-30 04:30:10+00:00,gmanews_sports,,Kyrie Irving made the go-ahead layup with 0.5 seconds remaining in the fourth quarter as the host Boston Celtics moved into a tie for fourth place in the Eastern Conference with a 114-112 victory over the Indiana Pacers on Friday.http://bit.ly/2I6lCs2,0,0,
0,2019-03-30 04:29:35+00:00,gmanews_sports,,"Towns, Timberwolves top Golden State Warriors on controversial finishhttp://bit.ly/2YAvKPJ",1,0,
0,2019-03-29 03:40:54+00:00,gmanews_sports,,"DeMar DeRozan scored 25 points, 21 of them in the second half, but his assist on a 3-pointer by Patty Mills with 14.5 seconds left proved to be the key play in the San Antonio Spurs' 116-110 win over the visiting Cleveland Cavaliers on Thursday.http://bit.ly/2HXILgs",0,0,
0,2019-03-29 02:44:13+00:00,gmanews_sports,,Pascal Siakam scored 14 of his 31 points in the third quarter as the visiting Toronto Raptors never trailed in rolling to a 117-92 victory over the league-worst New York Knicks Thursday night.http://bit.ly/2FzTR8I,0,0,
0,2019-03-29 02:26:47+00:00,gmanews_sports,,"Joel Embiid had 39 points, 13 rebounds and six assists to lift the host Philadelphia 76ers past the Brooklyn Nets 123-110 on Thursday.http://bit.ly/2THR2Hw",2,0,
0,2019-03-29 01:09:57+00:00,gmanews_sports,,"McIlroy wins, Tiger falls, Day ousted at WGC-Match Play http://bit.ly/2uyCHDe",0,0,
0,2019-03-27 23:40:04+00:00,gmanews_sports,,Danny Kingad will look for early KO against Senzo Ikedahttp://bit.ly/2Fx4Nny,0,0,
0,2019-03-27 23:37:29+00:00,gmanews_sports,,A brief history of Kevin Belingon's career before epic trilogy with Bibiano Fernandeshttp://bit.ly/2Uee0u3,2,0,
0,2019-03-27 05:45:00+00:00,gmanews_sports,,Perception of worsened drug problem may be attributed to huge volume of seized drugs — PDEA spoxhttp://bit.ly/2HU5YA8,0,0,
0,2019-03-27 05:43:00+00:00,gmanews_sports,,"Danilo Gallinari scored 25 points, and Lou Williams added 20 as the visiting Los Angeles Clippers officially clinched a playoff spot and increased their winning streak to an NBA-best six games with a 122-111 victory Tuesday over the Minnesota Timberwolves.http://bit.ly/2HVAo58",0,0,
0,2019-03-27 04:22:54+00:00,gmanews_sports,,"Kemba Walker had 38 points, 11 assists and nine rebounds and was brilliant in overtime, and the Charlotte Hornets remained red hot with a 125-116 overtime victory over the San Antonio Spurs on Tuesday night.http://bit.ly/2UeAv26",0,0,
0,2019-03-27 01:20:00+00:00,gmanews_sports,,"A tenacious Roberto Bautista Agut battled back to beat world number one Novak Djokovic 1-6, 7-5, 6-3 and advance to the quarter-finals of the Miami Open on Tuesday as the Spaniard claimed his second win over the Serb this year.http://bit.ly/2FzXjjH",2,0,
0,2019-03-27 00:45:14+00:00,gmanews_sports,,"Mixed martial arts star Conor McGregor is under investigation in his native Ireland on an accusation of sexual assault, the New York Times reported.http://bit.ly/2TYYT8D",2,0,
0,2018-11-26 15:23:40+00:00,gmanews_sports,,"Rubio, Gobert guide Jazz past Kingshttp://dlvr.it/Qs85S2",7,0,
